상호명,도로명,위도,경도
투썸플레이스,충청북도 청주시 상당구 산성로98번길,36.6312589320836,127.503785932602
에이엠투썸플레이스청주공항대로점,충청북도 청주시 청원구 공항로,36.6780961381332,127.482932202335
투썸플레이스,충청북도 제천시 청풍호로10길,37.1207395906592,128.198258165008
투썸플레이스,충청북도 청주시 흥덕구 2순환로,36.6353474010982,127.423068916544
투썸플레이스서충주,충청북도 충주시 중앙탑면 원앙길,37.0162963891747,127.824977772133
투썸플레이스,충청북도 제천시 의림대로,37.1500516795753,128.214973472044
에이엠투썸플레이스분평대로점,충청북도 청주시 서원구 1순환로,36.6057832065529,127.493453057707
투썸플레이스청주,충청북도 청주시 상당구 중고개로125번길,36.6154069039889,127.517023259121
투썸플레이스진천,충청북도 진천군 덕산읍 대하로,36.9042048715322,127.535519881731
투썸플레이스청주오창중부,충청북도 청주시 청원구 오창읍 양청송대길,36.7135095068386,127.438323885217
투썸플레이스충북혁신,충청북도 음성군 맹동면 장성로,36.90517253635,127.545725579174
투썸플레이스청주오창2,충청북도 청주시 청원구 오창읍 2산단로,36.7326984624568,127.450444092907
투썸플레이스청주오송생명과학단지점,충청북도 청주시 흥덕구 오송읍 오송생명로,36.6311091856073,127.329611621318
투썸플레이스청주강서점,충청북도 청주시 흥덕구 강서로,36.6247452199265,127.429733342693
투썸플레이스청주메가폴리스점,충청북도 청주시 흥덕구 풍산로,36.6265596956502,127.432258044964
투썸플레이스성화점,충청북도 청주시 서원구 서부로,36.6172873263373,127.447832118527
투썸플레이스충북대소점,충청북도 음성군 대소면 대금로,36.9699453122358,127.487411538976
투썸플레이스제천,충청북도 제천시 장평천로,37.1234641357025,128.221943092721
투썸플레이스청주예술의전단DT점,충청북도 청주시 흥덕구 직지대로,36.6425616156072,127.468609192377
투썸플레이스청주대,충청북도 청주시 청원구 상당로,36.6494202752242,127.489320042233
투썸플레이스청주주성점,충청북도 청주시 청원구 2순환로,36.6742479668797,127.499806851124
투썸청주,충청북도 청주시 상당구 중고개로125번길,36.6154069039889,127.517023259121
투썸플레이스,충청남도 천안시 서북구 밤개울1길,36.840397663019,127.101063842343
투썸플레이스통정점,충청남도 천안시 동남구 신방통정로,36.770567003154,127.12776656565
투썸플레이스,충청남도 천안시 동남구 수곡2길,36.789537832822,127.1279325211
투썸플레이스천안두정점,충청남도 천안시 서북구 부성1길,36.8340120663433,127.135578206815
투썸플레이스,충청남도 천안시 동남구 먹거리10길,36.8177955934372,127.155005556162
투썸플레이스천안안서점,충청남도 천안시 동남구 망향로,36.8406119524271,127.174083784079
투썸플레이스부여궁남점,충청남도 부여군 부여읍 사비로,36.2727626707172,126.910749030255
더유투썸플레이스천안신불당파크점,충청남도 천안시 서북구 불당34길,36.8075170536323,127.106211317552
투썸플레이스천안성정,충청남도 천안시 서북구 쌍용대로,36.8183011916827,127.135082404704
투썸플레이스서산예천점,충청남도 서산시 예천1로,36.7675441308718,126.447409604153
투썸플레이스천안신불당,충청남도 천안시 서북구 번영로,36.8191260787499,127.110089038641
투썸플레이스아산이순신대로점,충청남도 아산시 탕정면 매곡로,36.7934984213689,127.081824284373
투썸플레이스충남,충청남도 청양군 청양읍 고리섬들길,36.4477702645597,126.799939472104
