상호명,도로명,위도,경도
할리스신촌역점,서울특별시 마포구 신촌로,37.5552986756606,126.935318156559
할리스길동포유르센티점,서울특별시 강동구 진황도로,37.5353346211997,127.137799614542
할리스,서울특별시 강서구 강서로,37.5576545479214,126.837371294358
할리스,서울특별시 구로구 경인로,37.4964750379094,126.845727778789
할리스커피,울산광역시 남구 정동로,35.5403671001594,129.343605387945
할리스울산공항,울산광역시 북구 산업로,35.59356183671,129.356488452295
할리스,울산광역시 남구 수암로,35.5270058207833,129.321937943439
할리스울산교보핫트랙스점,울산광역시 남구 화합로,35.541365662001,129.338913307093
할리스커피,울산광역시 남구 삼산중로,35.538027677535,129.335946691619
할리스커피울산풍차DT점,울산광역시 북구 산업로,35.6350469736056,129.345364931605
할리스신라명과울산,울산광역시 북구 산업로,35.59356183671,129.356488452295
할리스풍차DT,울산광역시 북구 산업로,35.6350469736056,129.345364931605
할리스울산공항,울산광역시 북구 산업로,35.59356183671,129.356488452295
할리스커피울산,울산광역시 남구 동산로,35.5365831740665,129.305720166112
할리스울산율리점,울산광역시 울주군 청량읍 율리영해1길,35.5287511702423,129.239923255197
할리스울산국가,울산광역시 중구 태화강국가정원길,35.5499924439075,129.29673959919
할리스울산,울산광역시 남구 삼산로,35.5337150542461,129.314197159197
할리스커피울산,울산광역시 중구 만남의거리,35.5533986954187,129.320882188492
할리스커피,대구광역시 북구 성북로,35.8908426612873,128.587603200844
할리스커피세천점,대구광역시 달성군 다사읍 세천로,35.874507072927,128.476495888668
할리스커피,대구광역시 북구 동천로,35.9427530499498,128.560455084602
할리스커피,대구광역시 달서구 두류공원로,35.8548629394413,128.56482915447
할리스커피관음점,대구광역시 북구 구암로,35.9334667110792,128.547389750807
할리스커피대구본리점,대구광역시 달서구 장기로,35.8433402941715,128.538135272696
할리스커피현풍점,대구광역시 달성군 유가읍 테크노공원로,35.6919771824778,128.460127043228
할리스커피대구,대구광역시 동구 안심로,35.8662810800694,128.712636275561
할리스연경점,대구광역시 북구 동화천로,35.9424264260001,128.616070979226
할리스커피ktx동대구역사점,대구광역시 동구 동대구로,35.8794487827548,128.62878428856
할리스커피대구,대구광역시 달서구 장기로,35.8438590501455,128.530932180474
